"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.familiarization_cond"	"Answer.comment"	"Answer.item"	"Answer.word_condition"	"Answer.target_frequency"	"Answer.about"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.choice_correct"
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2V7Q0ONNVRH13AU9ALIBD6NZN8YMVF"	"A2FVFPP1OTVBHV"	"Approved"	"Thu Mar 21 05:15:17 PDT 2013"	"Wed Mar 20 12:33:55 PDT 2013"	"Wed Mar 20 12:35:17 PDT 2013"	"Thu Mar 21 05:19:36 PDT 2013"	""	""	""	""	"""whipped cream"""	"2"	""""""	"""sundae"""	"""listener"""	"0.375"	"""Bob's favorite sundaies."""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2UXUFJ51Y7QE7SLYMXSCYTMSTK6DAO"	"ABOEYY9Y0PFRI"	"Approved"	"Thu Mar 21 05:15:43 PDT 2013"	"Wed Mar 20 12:34:03 PDT 2013"	"Wed Mar 20 12:35:43 PDT 2013"	"Thu Mar 21 05:19:36 PDT 2013"	""	""	""	""	"""chocolate"""	"2"	"""Very easy survey."""	"""sundae"""	"""listener"""	"0.375"	"""It was about a guy named Bob who liked to eat sundaes."""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"23DB3L0FBJ9I74PEFW5VK5RT5P0MYO"	"AVJ0GMX80DUU7"	"Approved"	"Thu Mar 21 05:16:05 PDT 2013"	"Wed Mar 20 12:34:20 PDT 2013"	"Wed Mar 20 12:36:05 PDT 2013"	"Thu Mar 21 05:19:36 PDT 2013"	""	""	""	""	"""cherry"""	"2"	"""None"""	"""sundae"""	"""listener"""	"0.375"	"""Perceived favorite based on a daily selection"""	"""left"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"28UAOO2GMMEG7HMQOHD6OAA661Y77Z"	"A10DRMUOU1PNGQ"	"Approved"	"Thu Mar 21 05:18:41 PDT 2013"	"Wed Mar 20 12:38:17 PDT 2013"	"Wed Mar 20 12:38:41 PDT 2013"	"Thu Mar 21 05:19:36 PDT 2013"	""	""	""	""	"""cherry"""	"3"	""""""	"""sundae"""	"""listener"""	"0.5"	"""ice cream sundae preferences"""	"""left"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2WBTUHYW2GTPSKG7OANM76926BUQLO"	"A5WR6K3TM6OUM"	"Approved"	"Thu Mar 21 05:19:10 PDT 2013"	"Wed Mar 20 12:37:56 PDT 2013"	"Wed Mar 20 12:39:10 PDT 2013"	"Thu Mar 21 05:19:36 PDT 2013"	""	""	""	""	"""whipped cream"""	"3"	"""Nobody likes vanilla, should have been chocolate sundaes."""	"""sundae"""	"""listener"""	"0.5"	"""Ice cream preferences"""	"""left"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2YC5UFJ51Y7QXH5FUVJ1ISTQ22C9C5"	"A3K3OBS95CA500"	"Approved"	"Thu Mar 21 05:20:28 PDT 2013"	"Wed Mar 20 12:39:19 PDT 2013"	"Wed Mar 20 12:40:28 PDT 2013"	"Thu Mar 21 05:24:47 PDT 2013"	""	""	""	""	"""gloves"""	"4"	"""no"""	"""snowman"""	"""listener"""	"0.625"	"""language and snowmen"""	"""middle"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2ZYAUC26DG67WU33R56K6COOG6TC5H"	"A11Y0MK2O2IWFL"	"Approved"	"Thu Mar 21 05:25:30 PDT 2013"	"Wed Mar 20 12:44:31 PDT 2013"	"Wed Mar 20 12:45:30 PDT 2013"	"Thu Mar 21 05:30:03 PDT 2013"	""	""	""	""	"""chocolate"""	"5"	"""Major problems with the layout, I could not see any of the options"""	"""sundae"""	"""listener"""	"0.75"	"""I'm not sure"""	"""right"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"28IS1CSTMOFXA6Y4EHSE4DN1X22RO8"	"A3TL9KTAM6G3Q9"	"Approved"	"Thu Mar 21 05:26:41 PDT 2013"	"Wed Mar 20 12:45:38 PDT 2013"	"Wed Mar 20 12:46:41 PDT 2013"	"Thu Mar 21 05:30:04 PDT 2013"	""	""	""	""	"""glasses"""	"6"	""""""	"""friend"""	"""listener"""	"0.875"	"""How people judge friendship"""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2YP7H57DZKPFXXKG9M4M85LCWW3C2H"	"A1OV1QL7VNZSGR"	"Approved"	"Thu Mar 21 05:31:55 PDT 2013"	"Wed Mar 20 12:50:45 PDT 2013"	"Wed Mar 20 12:51:55 PDT 2013"	"Thu Mar 21 05:34:34 PDT 2013"	""	""	""	""	"""chocolate"""	"0"	"""These are quick and interesting, thank you."""	"""sundae"""	"""salience"""	"0.125"	"""Assumptions based on previous evidence"""	"""left"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"21DPHIT3HVWAEDO6YSAQ8176DWPKCB"	"A3233884IN3XNC"	"Approved"	"Thu Mar 21 05:32:41 PDT 2013"	"Wed Mar 20 12:51:40 PDT 2013"	"Wed Mar 20 12:52:41 PDT 2013"	"Thu Mar 21 05:34:34 PDT 2013"	""	""	""	""	"""gloves"""	"0"	""""""	"""snowman"""	"""salience"""	"0.125"	"""Attention to detail"""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2OWEGDHDM25LRBFNV1XHKZ6SSR7DNA"	"A3GPR8TTDAX01S"	"Approved"	"Thu Mar 21 05:33:09 PDT 2013"	"Wed Mar 20 12:51:54 PDT 2013"	"Wed Mar 20 12:53:09 PDT 2013"	"Thu Mar 21 05:34:34 PDT 2013"	""	""	""	""	"""glasses"""	"0"	"""No"""	"""friend"""	"""salience"""	"0.125"	"""How many times Bob went to see which friend."""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2LJI8IUB2YU9RCNSPQ23R0FFXW17J9"	"A1BXEU20OCUGVZ"	"Approved"	"Thu Mar 21 05:43:23 PDT 2013"	"Wed Mar 20 13:01:57 PDT 2013"	"Wed Mar 20 13:03:23 PDT 2013"	"Thu Mar 21 05:44:30 PDT 2013"	""	""	""	""	"""scarf"""	"1"	"""No."""	"""snowman"""	"""salience"""	"0.25"	"""Which was Bob's favorite snowman."""	"""left"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2IBHSTLB3L0FUCFIKGAEPREZSSAIUB"	"AAM2BBU90Q3TP"	"Approved"	"Thu Mar 21 05:46:57 PDT 2013"	"Wed Mar 20 13:05:46 PDT 2013"	"Wed Mar 20 13:06:57 PDT 2013"	"Thu Mar 21 05:49:31 PDT 2013"	""	""	""	""	"""chocolate"""	"3"	"""I love you. Have a superfluous day."""	"""sundae"""	"""salience"""	"0.5"	"""sundaes"""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"20M8Y1THV8ERSRETJP9M5SM9Y210N7"	"A22XK2FSFIAAFG"	"Approved"	"Thu Mar 21 05:53:52 PDT 2013"	"Wed Mar 20 13:12:52 PDT 2013"	"Wed Mar 20 13:13:52 PDT 2013"	"Thu Mar 21 05:54:40 PDT 2013"	""	""	""	""	"""cherry"""	"4"	"""Not sure about his name, sorry."""	"""sundae"""	"""salience"""	"0.625"	"""Not sure."""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2DPUYT3DHJHPN4JDGLVYERS1NKMT00"	"A10NAKQZQ4I9NH"	"Approved"	"Thu Mar 21 05:54:01 PDT 2013"	"Wed Mar 20 13:12:33 PDT 2013"	"Wed Mar 20 13:14:01 PDT 2013"	"Thu Mar 21 05:54:41 PDT 2013"	""	""	""	""	"""mustache"""	"4"	""""""	"""friend"""	"""salience"""	"0.625"	"""interpretation and perceptions based on limited information"""	"""middle"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2QMLF395SW6NZULSZSPNPBYJF2LSEZ"	"A2VQ7A9P0L4AGW"	"Approved"	"Thu Mar 21 06:13:34 PDT 2013"	"Wed Mar 20 13:32:43 PDT 2013"	"Wed Mar 20 13:33:34 PDT 2013"	"Thu Mar 21 06:14:34 PDT 2013"	""	""	""	""	"""hat"""	"5"	"""no"""	"""friend"""	"""salience"""	"0.75"	"""What friend bob visits the most."""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2M8J2D21O3W5GA6JLUJI8KYI38FE8M"	"A6II1DIU0DQDL"	"Approved"	"Thu Mar 21 06:14:46 PDT 2013"	"Wed Mar 20 13:33:45 PDT 2013"	"Wed Mar 20 13:34:46 PDT 2013"	"Thu Mar 21 06:19:37 PDT 2013"	""	""	""	""	"""glasses"""	"6"	"""No"""	"""friend"""	"""salience"""	"0.875"	"""A person visiting someone"""	"""right"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"297YQS1CSTMOYQXDO99C7EYH1K6PM6"	"AEZ8A51H2S2U0"	"Approved"	"Thu Mar 21 06:18:24 PDT 2013"	"Wed Mar 20 13:37:43 PDT 2013"	"Wed Mar 20 13:38:24 PDT 2013"	"Thu Mar 21 06:19:38 PDT 2013"	""	""	""	""	"""cherry"""	"0"	""""""	"""sundae"""	"""listener"""	"0.125"	"""Bob"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"23DB3L0FBJ9I74PEFW5VK5RT5PAYMA"	"A2LJBCIP21N8CZ"	"Approved"	"Thu Mar 21 06:32:34 PDT 2013"	"Wed Mar 20 13:51:34 PDT 2013"	"Wed Mar 20 13:52:34 PDT 2013"	"Thu Mar 21 06:34:40 PDT 2013"	""	""	""	""	"""scarf"""	"1"	""""""	"""snowman"""	"""listener"""	"0.25"	"""What Bob was talking about."""	"""left"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2C2ESCWY2AOOL9SMALFOMQSG0T8119"	"A1JYGNIFHS9TEA"	"Approved"	"Thu Mar 21 06:41:06 PDT 2013"	"Wed Mar 20 14:00:24 PDT 2013"	"Wed Mar 20 14:01:06 PDT 2013"	"Thu Mar 21 06:44:28 PDT 2013"	""	""	""	""	"""chocolate"""	"4"	"""nope"""	"""sundae"""	"""listener"""	"0.625"	"""donno"""	"""middle"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"23EOFXRDS4ICK74DJ2AFS11EG5LUXU"	"A2RLDCKRTNM3MH"	"Approved"	"Thu Mar 21 06:46:20 PDT 2013"	"Wed Mar 20 14:05:20 PDT 2013"	"Wed Mar 20 14:06:20 PDT 2013"	"Thu Mar 21 06:49:24 PDT 2013"	""	""	""	""	"""scarf"""	"5"	"""No"""	"""snowman"""	"""listener"""	"0.75"	"""Decorating"""	"""right"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2ADWSBRI8IUBLR094O8SZLB7ZN63F5"	"A17S8DRMB1CUL0"	"Approved"	"Thu Mar 21 06:48:36 PDT 2013"	"Wed Mar 20 14:07:08 PDT 2013"	"Wed Mar 20 14:08:36 PDT 2013"	"Thu Mar 21 06:49:24 PDT 2013"	""	""	""	""	"""glasses"""	"6"	"""no"""	"""friend"""	"""listener"""	"0.875"	"""memory"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"29YKW4ZMAZHHAKRFM5FNTVRLF799IK"	"A22Q9CNGSAABNJ"	"Approved"	"Thu Mar 21 06:58:15 PDT 2013"	"Wed Mar 20 14:15:34 PDT 2013"	"Wed Mar 20 14:18:15 PDT 2013"	"Thu Mar 21 07:01:02 PDT 2013"	""	""	""	""	"""gloves"""	"1"	"""good one """	"""snowman"""	"""salience"""	"0.25"	"""decorate snowmen every day"""	"""left"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2F73Q0JG5TYM652Y790FFSSWVKVFJW"	"A4TW2F6WVK18N"	"Approved"	"Thu Mar 21 07:18:42 PDT 2013"	"Wed Mar 20 14:36:57 PDT 2013"	"Wed Mar 20 14:38:42 PDT 2013"	"Thu Mar 21 07:19:54 PDT 2013"	""	""	""	""	"""cherry"""	"2"	""""""	"""sundae"""	"""salience"""	"0.375"	"""sundays"""	"""left"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"26Q2AOO2GMMEZHUGMX3MCIAEGF966F"	"ALOI2YWIIOCO"	"Approved"	"Thu Mar 21 07:20:50 PDT 2013"	"Wed Mar 20 14:39:57 PDT 2013"	"Wed Mar 20 14:40:50 PDT 2013"	"Thu Mar 21 07:25:00 PDT 2013"	""	""	""	""	"""scarf"""	"3"	"""Bob is awesome"""	"""snowman"""	"""salience"""	"0.5"	"""Which snowman bob liked best"""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2NE25L8I9NZWPAKZ2T54WW7XMT3TJI"	"A3NHBJBYIZM8NJ"	"Approved"	"Thu Mar 21 07:21:29 PDT 2013"	"Wed Mar 20 14:39:18 PDT 2013"	"Wed Mar 20 14:41:29 PDT 2013"	"Thu Mar 21 07:25:00 PDT 2013"	""	""	""	""	"""hat"""	"3"	"""thanks!"""	"""friend"""	"""salience"""	"0.5"	"""perception in patterns"""	"""right"""	"""TRUE"""	"""FALSE"""
